TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-01-22,2025-01-22,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1700.70,1708.95,1680.00,1685.95,1687.00,1700.70,,1685.95,,,165624,280555589.10,17272,F1,1,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,1797,INE01BK01022,AWHCL,EQ,,,,,ANTONY WASTE HDG CELL LTD,600.00,606.95,588.75,596.60,596.60,601.00,,596.65,,,63506,37873496.50,4309,F1,1,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,24908,INE0R4Z01018,BRACEPORT,ST,,,,,BRACE PORT LOGISTICS LTD,97.00,97.00,97.00,97.00,97.00,100.20,,97.00,,,3200,310400.00,2,F1,1600,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,11731,INE025A01027,CONSOFINVT,EQ,,,,,CONSO. FIN. & HOLD. LTD.,200.00,200.00,196.00,196.19,196.00,197.21,,196.19,,,2319,456250.33,199,F1,1,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,14111,INE870H01013,NETWORK18,EQ,,,,,NETWORK18 MEDIA & INV LTD,55.56,55.75,52.15,54.10,54.15,55.29,,54.10,,,4851241,261800041.03,33829,F1,1,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,24785,INE0YAL01017,PPSL,SM,,,,,PICTUREPOST STUDIOS LTD,39.20,39.20,37.50,37.65,37.50,39.20,,37.65,,,36000,1364850.00,12,F1,3000,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,24478,INE0P4701011,SAHAJSOLAR,SM,,,,,SAHAJ SOLAR LIMITED,501.50,501.50,482.85,491.05,494.00,499.85,,491.05,,,14200,6952080.00,68,F1,200,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,20784,INE413U07251,1050ISFL28,N5,,,,,SEC RE NCD 10.50% SR 6,971.00,975.00,960.00,960.00,960.00,975.00,,960.00,,,215,208675.00,3,F1,1,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,24715,INE09XN01023,AKUMS,EQ,,,,,AKUMS DRUGS AND PHARMA L,621.15,627.90,572.10,582.15,583.95,625.65,,582.15,,,621098,368398627.65,23002,F1,1,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,17383,INE0P7201019,DRONE,ST,,,,,DRONE DESTINATION LIMITED,175.55,175.55,175.45,175.45,175.45,179.00,,175.45,,,7000,1228250.00,13,F1,500,,,,,
2025-01-22,2025-01-22,CM,NSE,STK,28125,INE115Q01022,IKS,EQ,,,,,INVENTURUS KNOWLEDGE SO L,1899.65,1899.65,1840.00,1848.50,1849.00,1884.95,,1848.50,,,288851,536274563.70,15641,F1,1,,,,,
