TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-01-21,2025-01-21,CM,NSE,STK,2947,INE020B07IG5,888REC29,NF,,,,,BOND8.88% PA TF TR II S2B,1127.00,1127.00,1127.00,1127.00,1127.00,1126.33,,1127.00,,,200,225400.00,1,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,14937,INE536H01010,CIEINDIA,EQ,,,,,CIE AUTOMOTIVE INDIA LTD,473.00,475.10,461.00,464.50,463.10,471.40,,464.50,,,77879,36305932.00,8904,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,955,INE284A01012,ESABINDIA,EQ,,,,,ESAB INDIA LTD,5250.00,5277.95,5151.00,5172.15,5190.00,5214.15,,5171.50,,,1288,6703325.20,478,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,25134,INE0RE001014,GALAPREC,EQ,,,,,GALA PRECISION ENG LTD,1169.00,1173.75,1100.00,1109.10,1112.00,1158.50,,1109.10,,,57753,65035142.45,5399,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,10865,INE382T01030,GVPTECH,EQ,,,,,GVP INFOTECH LIMITED,10.86,11.24,10.82,11.02,11.05,11.05,,11.02,,,49051,538500.69,318,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,11591,INF179KC1965,HDFCNIFTY,EQ,,,,,HDFCAMC - HDFCNIFTY,256.56,260.00,254.37,255.13,255.69,258.34,,255.14,,,111911,28696113.22,1310,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,18653,INE0LXA01019,HOLMARC,ST,,,,,HOLMARC OPTO MECHATRO L,196.85,196.85,195.00,196.85,196.85,187.50,,196.85,,,42000,8263575.00,26,F1,1500,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,2018,INE162B01018,LUMAXIND,EQ,,,,,LUMAX INDUSTRIES LTD,2351.80,2390.45,2280.00,2293.75,2297.90,2339.50,,2293.95,,,2836,6584111.10,893,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,15409,INE317F01035,NESCO,EQ,,,,,NESCO LTD.,1010.00,1014.15,997.00,1001.85,1002.95,1006.65,,1001.55,,,26860,26867270.75,2776,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,14900,INE280H01015,SAHYADRI,EQ,,,,,SAHYADRI INDUSTRIES LTD,319.60,321.95,305.00,308.30,308.00,317.90,,308.80,,,4931,1542255.70,406,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,13482,INE148I07NM7,916SCL25,ZW,,,,,SEC RE NCD 9.16% SR.V,480.00,480.00,479.00,479.00,479.00,509.00,,479.00,,,5,2396.00,5,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,18743,INE903U01023,SIGNATURE,EQ,,,,,SIGNATUREGLOBAL INDIA LTD,1115.00,1116.65,1086.80,1100.80,1102.00,1110.55,,1100.80,,,619119,682090699.90,23284,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,15085,INF789F1AYK6,SILVERETF,EQ,,,,,UTIAMC - SILVERETF,89.88,89.88,88.83,89.03,89.00,88.87,,89.04,,,43802,3907234.54,505,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,4717,INE129A01019,GAIL,EQ,,,,,GAIL (INDIA) LTD,181.81,183.60,179.30,179.91,180.35,182.06,,179.90,,,6654450,1204153442.50,65771,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,8342,INF109KC14A8,GSEC5IETF,EQ,,,,,ICICIPRAMC - ICICI5GSEC,59.00,59.56,58.75,58.75,58.75,59.15,,58.75,,,40130,2374268.84,22,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,22663,INE953L01027,JSFB,EQ,,,,,JANA SMALL FIN BANK LTD,389.00,391.45,363.80,365.60,364.50,387.25,,365.70,,,349796,130781422.05,9414,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,13637,INE780C01023,JMFINANCIL,EQ,,,,,JM FINANCIAL LIMITED,120.35,121.48,115.22,115.99,116.15,120.35,,116.00,,,1987899,234373519.56,20719,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,1805,INE900B01029,KABRAEXTRU,EQ,,,,,KABRA EXTRUSION TECHNIK L,466.00,469.45,446.00,461.90,462.55,463.05,,461.90,,,94825,43383253.65,4142,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,16827,INE760A01029,KOKUYOCMLN,EQ,,,,,KOKUYO CAMLIN LIMITED,126.10,127.51,123.00,123.49,123.90,125.79,,123.45,,,63907,7937922.94,840,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,7963,INE0HKW01018,PRECISION,ST,,,,,PRECISION METALIKS LTD,38.50,39.60,38.50,39.60,39.60,39.60,,39.60,,,6000,234200.00,3,F1,2000,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,16045,INE689W01016,PRINCEPIPE,EQ,,,,,PRINCE PIPES FITTINGS LTD,398.70,405.60,392.00,393.50,394.45,397.60,,393.50,,,156935,62345327.90,15578,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,25528,INE0X6F01017,SDREAMS,SM,,,,,S D RETAIL LIMITED,164.70,168.50,155.00,156.00,156.00,159.05,,156.00,,,21000,3359650.00,18,F1,1000,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,1338,INE480C01038,SDBL,EQ,,,,,SOM DIST & BREW LTD,111.66,115.50,108.20,109.55,109.40,112.02,,109.55,,,1301828,146087317.64,16660,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,9117,INE716B01029,TIPSMUSIC,EQ,,,,,TIPS MUSIC LIMITED,699.00,699.00,680.30,684.50,682.00,696.65,,683.70,,,166290,114212231.25,18102,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1685.80,1711.95,1675.20,1700.70,1700.00,1666.10,,1700.70,,,600256,1019767281.65,34383,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,1797,INE01BK01022,AWHCL,EQ,,,,,ANTONY WASTE HDG CELL LTD,612.00,619.50,597.50,601.00,603.00,612.00,,601.05,,,69055,41755189.55,3980,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,24908,INE0R4Z01018,BRACEPORT,ST,,,,,BRACE PORT LOGISTICS LTD,100.80,100.80,100.20,100.20,100.20,96.00,,100.20,,,3200,321600.00,2,F1,1600,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,11731,INE025A01027,CONSOFINVT,EQ,,,,,CONSO. FIN. & HOLD. LTD.,204.00,205.98,195.37,197.21,197.99,202.15,,197.21,,,4001,801345.13,342,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,8277.00,8320.00,8262.00,8280.80,8280.00,8271.93,,8276.86,,,741,6141283.92,119,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,368,INE373A01013,BASF,EQ,,,,,BASF INDIA LTD,4916.00,4965.00,4771.00,4865.70,4832.80,4925.90,,4867.15,,,35645,173709124.40,10342,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,22947,INE777F01014,EXICOM,EQ,,,,,EXICOM TELE SYSTEMS LTD,249.80,255.19,243.47,244.68,244.00,248.39,,244.70,,,243554,60544050.59,6527,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,11896,INE007B01023,GEOJITFSL,EQ,,,,,GEOJIT FINANCIAL SER L,105.00,105.00,99.89,100.16,100.00,104.39,,100.20,,,313848,31768984.55,5205,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,1372,INE310C01029,HINDCOMPOS,EQ,,,,,HINDUSTAN COMPOSITES LTD.,505.25,514.45,485.00,499.35,504.10,506.15,,498.90,,,6008,2988192.65,1038,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,25844,INE0V6F01027,HYUNDAI,EQ,,,,,HYUNDAI MOTOR INDIA LTD,1784.60,1801.15,1738.10,1745.55,1740.00,1782.45,,1745.55,,,1036378,1825153272.80,121267,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,7885,INE268B01013,KREBSBIO,BE,,,,,KREBS BIOCHEMICALS & IND,103.00,103.90,99.10,103.85,103.90,98.96,,103.85,,,29777,3088433.46,217,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,11571,INE0DK501011,PPLPHARMA,EQ,,,,,PIRAMAL PHARMA LIMITED,242.05,247.10,238.00,240.90,239.95,242.05,,240.90,,,3425953,831268621.40,64192,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,23721,INE0TNX01015,REFRACTORY,ST,,,,,REFRACTORY SHAPES LIMITED,76.95,76.95,75.35,76.00,76.00,79.30,,76.00,,,8000,605300.00,8,F1,1000,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,18341,INE0AE001013,VPRPL,EQ,,,,,VISHNU PRAKASH R PUNGLI L,269.45,269.45,254.95,256.00,257.05,267.90,,256.00,,,552520,144127092.70,18167,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,24715,INE09XN01023,AKUMS,EQ,,,,,AKUMS DRUGS AND PHARMA L,621.35,635.45,616.05,625.65,626.00,626.50,,625.65,,,144609,90191416.20,7703,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,17383,INE0P7201019,DRONE,ST,,,,,DRONE DESTINATION LIMITED,179.00,179.00,176.55,179.00,179.00,179.25,,179.00,,,20000,3562550.00,31,F1,500,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,28125,INE115Q01022,IKS,EQ,,,,,INVENTURUS KNOWLEDGE SO L,1926.65,1934.95,1869.00,1884.95,1878.70,1925.65,,1884.80,,,277868,523658855.65,14056,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,12219,INE263M01029,RUSTOMJEE,EQ,,,,,KEYSTONE REALTORS LIMITED,618.70,639.95,617.25,632.10,632.05,618.70,,632.30,,,22923,14369804.05,4868,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,22739,INF247L01AP3,MON100,EQ,,,,,MOTILAL OS NASDAQ100 ETF,217.50,217.50,205.52,206.46,207.80,211.66,,206.46,,,1009312,212191706.42,17931,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,14445,INE308A01027,NAHARPOLY,EQ,,,,,NAHAR POLY FILMS LIMITED,250.90,251.00,235.65,238.00,241.90,247.00,,238.00,,,9512,2293182.20,663,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,14111,INE870H01013,NETWORK18,EQ,,,,,NETWORK18 MEDIA & INV LTD,57.20,57.43,55.04,55.29,55.39,57.15,,55.29,,,3899520,218186438.35,27633,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,24785,INE0YAL01017,PPSL,SM,,,,,PICTUREPOST STUDIOS LTD,40.50,40.50,38.00,39.20,39.20,40.35,,39.20,,,75000,2937000.00,24,F1,3000,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,24478,INE0P4701011,SAHAJSOLAR,SM,,,,,SAHAJ SOLAR LIMITED,504.50,509.90,495.00,499.85,502.00,509.35,,499.85,,,14800,7422640.00,68,F1,200,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,20784,INE413U07251,1050ISFL28,N5,,,,,SEC RE NCD 10.50% SR 6,940.61,975.00,940.61,975.00,975.00,955.81,,975.00,,,8,7765.61,3,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,967,INE754A01055,SUBEXLTD,EQ,,,,,SUBEX LTD,21.05,21.31,20.24,20.35,20.33,21.03,,20.35,,,3635715,75065041.19,7389,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,3345,INE387A01021,SUNDRMFAST,EQ,,,,,SUNDRAM FASTENERS LTD,1072.45,1081.90,1054.65,1067.75,1065.75,1072.10,,1067.70,,,49771,53081535.70,5325,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,19300,INE0PQ001012,VISHNUINFR,SM,,,,,VISHNUSURYA PROJ N INFR L,277.00,288.00,243.55,243.55,243.55,270.60,,243.55,,,231000,57364650.00,308,F1,500,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,29016,INE345B01019,CEREBRAINT,BZ,,,,,CEREBRA INT TECH LTD,9.89,9.89,9.10,9.10,9.10,9.49,,9.15,,,25998,242192.45,123,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,7358,INE0IX101010,DATAPATTNS,EQ,,,,,DATA PATTERNS INDIA LTD,2359.25,2389.45,2279.00,2296.05,2289.50,2359.60,,2296.25,,,103497,240561392.85,23069,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,14116,INE524B01027,GANDHITUBE,EQ,,,,,GANDHI SPL. TUBES LTD,734.00,740.70,720.00,725.10,724.25,734.75,,725.20,,,2110,1531596.05,405,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,13890,INE835D01023,HIRECT,EQ,,,,,HIND RECTIFIER LIMITED,1319.15,1324.45,1260.60,1274.40,1275.00,1326.90,,1274.35,,,16957,21729477.85,2573,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,13526,INE0N7F01017,HOMESFY,SM,,,,,HOMESFY REALTY LIMITED,505.00,509.50,489.00,509.50,509.50,513.50,,509.50,,,4500,2275185.00,10,F1,300,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,25643,INE0Q3J01015,KRN,EQ,,,,,KRN HEAT EXCHANGE N REF L,840.00,899.00,824.90,846.70,848.10,828.75,,846.60,,,4420204,3867523447.15,116995,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,6364,INE139A01034,NATIONALUM,EQ,,,,,NATIONAL ALUMINIUM CO LTD,211.00,215.71,205.43,205.93,205.79,210.55,,205.90,,,9047054,1899254109.71,73029,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,8735,INE0KN801013,PROPEQUITY,SM,,,,,P. E. ANALYTICS LIMITED,261.55,261.55,257.00,257.00,257.00,257.00,,257.00,,,3000,778980.00,5,F1,600,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,24378,INE375Y01018,RELIABLE,EQ,,,,,RELIABLE DATA SERVICE LTD,72.60,72.60,68.50,69.27,68.56,71.59,,69.24,,,5677,394110.59,334,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,1497,INE644Y01017,SHIVAMILLS,EQ,,,,,SHIVA MILLS LIMITED,98.00,98.15,94.72,95.30,95.10,96.35,,95.30,,,11059,1065597.81,364,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,14771,INE924H01018,TARMAT,EQ,,,,,TARMAT LIMITED,68.14,71.99,65.99,70.03,70.30,67.78,,70.03,,,49611,3470901.63,1327,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,13859,INE411B01019,VENUSREM,EQ,,,,,VENUS REMEDIES LIMITED,308.95,332.40,299.65,301.15,300.00,295.35,,301.15,,,142719,45148033.50,6720,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,27969,INE01EA01019,VMM,EQ,,,,,VISHAL MEGA MART LIMITED,112.50,113.95,104.95,106.02,106.21,111.69,,106.05,,,21925089,2387912295.16,104922,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,16723,INE326B01035,ALMONDZ,BE,,,,,ALMONDZ GLOBAL SEC LTD,33.98,33.98,32.65,32.65,32.65,33.32,,33.50,,,207218,6947178.43,138,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,685,INE121A01024,CHOLAFIN,EQ,,,,,CHOLAMANDALAM IN & FIN CO,1245.10,1269.50,1238.30,1240.50,1239.55,1246.90,,1240.50,,,1153732,1444727392.20,46568,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,19943,INE288B01029,DEEPAKNTR,EQ,,,,,DEEPAK NITRITE LTD,2365.00,2405.00,2344.05,2349.20,2345.00,2360.00,,2349.10,,,86692,205259570.30,10520,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,23407,INF740KA1UM0,LIQUIDADD,EQ,,,,,DSPAMC - LIQUIDADD,1053.05,1053.05,1053.03,1053.04,1053.05,1052.85,,1053.04,,,340118,358158677.98,175,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,4378,INF346A01034,SENSEXIETF,EQ,,,,,ICICI PRUD SENSEX ETF,876.81,876.81,855.62,860.68,869.00,871.04,,860.67,,,21038,18161416.68,765,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,20556,INE922K01024,INDIASHLTR,EQ,,,,,INDIA SHELTER FIN CORP L,651.90,663.95,642.35,644.60,646.30,658.50,,644.60,,,222592,144821811.55,12437,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,19853,INE140A07765,920PEL28,N2,,,,,SEC RE NCD 9.20% SR III,1011.00,1011.00,1002.00,1002.00,1002.00,1017.00,,1002.00,,,128,129066.00,8,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,20321,INE274V01019,SHANKARA,EQ,,,,,SHANKARA BLDG PRODUCT LTD,639.00,639.00,616.00,620.65,616.00,630.45,,620.65,,,22848,14260664.50,1730,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,3280,INE869Y01010,TEMBO,BE,,,,,TEMBO GLOBAL IND LTD,742.95,742.95,699.65,699.65,699.65,736.45,,699.65,,,114167,80551551.00,1802,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,8840,INE228A01035,USHAMART,EQ,,,,,USHA MARTIN LTD.,360.45,363.25,350.20,358.40,355.55,358.15,,358.40,,,507336,180297179.05,21835,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,18110,INE893I01013,VASCONEQ,EQ,,,,,VASCON ENGINEERS LTD,52.00,53.59,51.57,53.20,53.00,51.82,,53.19,,,554511,29164860.96,3157,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,11496,INE792B01012,AMBICAAGAR,EQ,,,,,AMBICA AGAR & AROMAINDLTD,30.49,31.81,29.76,30.11,30.06,30.22,,30.13,,,22384,686803.13,541,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,20160,INE068L01024,CANTABIL,EQ,,,,,CANTABIL RETAIL LTD,294.45,296.85,281.00,282.60,283.95,296.20,,282.60,,,204387,58931862.70,3715,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,7603,INE925R01014,CMSINFO,EQ,,,,,CMS INFO SYSTEMS LIMITED,428.70,435.80,425.80,427.35,428.95,429.75,,427.35,,,424166,182124071.35,22571,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,18179,INF090I01VX3,FICRF3GP,MF,,,,,FRANTEMAMC - FICRF3GP,0.33,0.33,0.33,0.33,0.33,0.30,,0.33,,,800,264.00,2,F1,1,,,,,
2025-01-21,2025-01-21,CM,NSE,STK,18279,INF179KC1HE2,HDFCLIQUID,EQ,,,,,HDFCAMC - HDFCLIQUID,1000.00,1000.01,999.99,1000.01,1000.01,1000.01,,1000.01,,,8778,8777944.82,24,F1,1,,,,,
