TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-01-20,2025-01-20,CM,NSE,STK,16961,INE0OB201016,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,23.15,23.85,23.15,23.15,23.15,23.00,,23.15,,,14000,327700.00,7,F1,2000,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,1412,INE415A01038,AGI,EQ,,,,,AGI GREENPAC LIMITED,1000.35,1015.15,979.70,997.10,998.00,990.55,,997.05,,,141442,140624958.80,12117,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,1185,INE371P01015,AMBER,EQ,,,,,AMBER ENTERPRISES (I) LTD,6757.50,7088.00,6675.00,7049.55,7012.00,6757.50,,7049.40,,,662008,4618900038.90,78133,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,13560,INE536A01023,GRINDWELL,EQ,,,,,GRINDWELL NORTON LIMITED,1837.25,1847.80,1815.00,1833.60,1845.00,1822.95,,1833.65,,,13781,25168563.60,3466,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,17186,INE526E01018,SHRIPISTON,EQ,,,,,SHRIRAM PIST. & RING LTD,1950.00,1984.50,1945.00,1949.85,1947.00,1956.75,,1949.85,,,20671,40475434.25,4926,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,28933,INE148I07VI8,1025SCL34Z,N1,,,,,SCL 10.25% 2034 SR XII,989.00,989.00,989.00,989.00,989.00,901.00,,989.00,,,470,464830.00,4,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,14214,INE00QS24019,IMC1,N0,,,,,SEC RE NCGB 8.25% STRPP A,257.50,257.92,256.13,257.45,257.45,257.50,,257.45,,,735,189405.20,11,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,14224,INE00QS24027,IMC1,N2,,,,,SEC RE NCGB 8.25% STRPP C,257.50,257.50,257.50,257.50,257.50,257.50,,257.50,,,21,5407.50,1,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,14228,INE00QS24035,IMC1,N3,,,,,SEC RE NCGB 8.25% STRPP D,253.60,253.60,253.60,253.60,253.60,253.50,,253.60,,,21,5325.60,1,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,5633,INE168A01041,J&KBANK,EQ,,,,,J & K BANK LTD.,95.45,98.47,94.80,97.96,98.20,94.55,,97.95,,,2698475,261836062.58,23364,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,15283,INE634I01029,KNRCON,EQ,,,,,KNR CONSTRU LTD.,321.95,324.00,318.60,319.95,320.00,319.95,,319.95,,,503250,161189027.00,23818,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,10261,IN0020190073,SGBJUN27,GB,,,,,2.50%GOLDBONDS2027SR-I,8055.10,8055.10,8055.10,8055.10,8055.10,8076.21,,8055.10,,,1,8055.10,1,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,16913,INE025R01021,ARTEMISMED,EQ,,,,,ARTEMIS MED SERVICE LTD,322.00,322.00,307.40,312.00,312.10,319.30,,312.00,,,203664,63336135.55,5850,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,7030,INE276G01015,ASIANENE,EQ,,,,,ASIAN ENERGY SERVICES LTD,363.80,371.70,349.20,366.55,365.20,361.45,,366.55,,,106861,38466425.95,3192,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,18025,IN0020230085,718GS2033,GS,,,,,GOI LOAN  7.18% 2033,104.00,104.00,104.00,104.00,104.00,104.00,,104.00,,,1000,104000.00,2,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,24897,IN002024Y217,182D200225,TB,,,,,GOI TBILL 182D-20/02/25,99.32,99.32,99.32,99.32,99.32,98.22,,99.32,,,100,9932.00,1,F1,100,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,4176,INE058B01018,ZENITHEXPO,EQ,,,,,ZENITH EXPORTS LTD,239.10,244.90,230.00,244.90,244.90,233.25,,244.90,,,785,188876.05,69,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,10700,INE130B01031,SURANAT&P,EQ,,,,,SURANA TELECOM AND POW LT,24.99,24.99,23.27,23.88,24.00,23.84,,23.88,,,386081,9231591.78,1744,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,11369,INE910C01018,TTKHLTCARE,EQ,,,,,TTK HEALTHCARE LIMITED,1350.00,1350.00,1303.05,1330.90,1340.00,1344.55,,1330.90,,,2291,3025656.70,323,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,6141,INE697V01011,PANSARI,EQ,,,,,PANSARI DEVELOPERS LTD,195.00,195.67,195.00,195.67,195.67,186.36,,195.67,,,401,78430.17,20,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,18102,INF174K014P6,NIFTY1,EQ,,,,,KOTAK NIFTY ETF,253.15,255.75,252.50,254.70,255.75,253.15,,254.70,,,62496,15886144.47,1540,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,18375,INE756C01015,NDGL,BE,,,,,NAGA DHUNSERI GROUP LTD,4050.00,4050.00,3975.00,3979.50,3975.00,3997.80,,3979.50,,,34,135627.30,15,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,18561,IN0020200054,716GS2050,GS,,,,,GOI LOAN 7.16% 2050,104.00,104.00,103.00,103.00,103.00,103.70,,103.00,,,576,59399.00,5,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,6943,INE144Z01023,TARSONS,EQ,,,,,TARSONS PRODUCTS LIMITED,395.50,413.90,395.50,407.65,404.05,399.55,,407.65,,,41317,16777232.50,2682,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,13349,INE067901012,UMA,SM,,,,,UMA CONVERTER LIMITED,34.05,34.05,33.55,33.55,33.55,34.00,,33.55,,,20000,676400.00,5,F1,4000,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,17507,INE452L01012,INCREDIBLE,EQ,,,,,INCREDIBLE INDUSTRIES LTD,49.28,50.90,48.00,49.26,49.95,49.18,,49.25,,,31232,1549887.32,754,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,13278,INE332H01014,INDOTECH,BE,,,,,INDO TECH TRANSFORM LTD.,3200.00,3284.80,3049.00,3091.35,3105.00,3193.70,,3091.25,,,13679,42467694.75,1384,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,399.40,402.85,390.00,395.85,397.35,397.25,,395.85,,,292764,115757077.35,11130,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,14687,INE426D01013,GOACARBON,EQ,,,,,GOA CARBON LIMITED,647.00,650.95,640.40,649.10,648.85,642.90,,649.10,,,10669,6885812.60,836,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,14413,INE761H01022,PAGEIND,EQ,,,,,PAGE INDUSTRIES LTD,46100.00,46673.90,45360.00,46339.85,46021.05,46097.55,,46339.60,,,15580,717526392.55,8143,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,2866,INE027A01015,RCF,EQ,,,,,RASHTRIYA CHEMICALS & FER,170.70,172.60,168.88,170.43,170.51,169.72,,170.45,,,1734285,295996125.18,22815,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,8706,INE915B01019,INDSWFTLAB,BE,,,,,IND SWIFT LABORATORIES LT,106.05,111.98,106.05,111.98,111.98,106.65,,113.35,,,33856,3774730.93,173,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,1808,INE217B01036,KAJARIACER,EQ,,,,,KAJARIA CERAMICS LTD,1060.00,1062.45,1046.90,1055.80,1060.80,1054.75,,1055.85,,,49550,52205807.75,4865,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,10508,INF247L01BB1,MOHEALTH,EQ,,,,,MOTILALAMC - MOHEALTH,43.95,43.97,42.80,43.44,43.50,43.11,,43.44,,,49910,2151363.53,776,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,228.00,234.35,222.37,231.76,232.00,225.91,,231.75,,,95791,21999008.62,2112,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,27929.70,28113.00,27421.10,27682.10,27648.60,27929.70,,27681.65,,,8618,238042632.00,3316,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,13086,INE212H01026,AIAENG,EQ,,,,,AIA ENGINEERING LIMITED,3539.30,3583.65,3502.50,3571.05,3537.90,3501.50,,3570.90,,,101915,359527877.15,9018,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,23474,INE0STM01017,ALUWIND,SM,,,,,ALUWIND ARCHITECTURAL LTD,65.45,66.00,65.00,66.00,66.00,62.90,,66.00,,,37500,2468100.00,22,F1,1500,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,16900,INE864X01013,DPWIRES,EQ,,,,,D P WIRES LIMITED,323.90,329.90,321.20,326.35,326.20,321.95,,326.10,,,8459,2754115.60,1158,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,1267,INE186A01019,GUJALKALI,EQ,,,,,GUJARAT ALKALIES & CHEM,740.25,745.00,730.20,742.10,745.00,738.95,,742.00,,,14723,10884078.65,2381,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,17766,INE0PPS01018,ZEAL,SM,,,,,ZEAL GLOBAL SERVICES LTD,161.25,161.85,154.00,155.85,155.00,162.00,,155.85,,,23400,3694140.00,35,F1,600,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,10836,INE573R01012,SEYAIND,BE,,,,,SEYA INDUSTRIES LIMITED,26.66,26.66,26.66,26.66,26.66,28.07,,26.66,,,50,1333.00,1,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,11935,INE978G01016,SPLIL,EQ,,,,,SPL INDUSTRIES LIMITED,60.00,60.00,57.12,57.78,58.00,58.01,,57.78,,,11148,649815.79,301,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,13538,INE669C01036,TECHM,EQ,,,,,TECH MAHINDRA LIMITED,1663.00,1687.15,1625.00,1674.60,1675.00,1660.30,,1674.60,,,4856268,8064694445.55,181234,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,1512,INE053A01029,INDHOTEL,EQ,,,,,THE INDIAN HOTELS CO. LTD,826.65,834.95,778.70,793.00,792.00,813.35,,793.00,,,11627000,9243788080.50,210939,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,1682,INE107F01022,WANBURY,BZ,,,,,WANBURY LIMITED,234.00,244.90,234.00,238.15,238.00,239.95,,238.20,,,16525,3934597.45,204,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,14346,INE998H01012,ORIENTALTL,EQ,,,,,ORIENTAL TRIMEX LTD,9.86,10.37,9.86,10.14,9.99,10.04,,10.15,,,197713,1998813.38,466,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,13466,INE156C01018,PIONEEREMB,BE,,,,,PIONEER EMBROIDERIES LTD,52.85,52.85,50.57,50.88,50.68,50.87,,50.88,,,5650,287943.07,58,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,11467,INE0FMW01018,QMSMEDI,SM,,,,,QMS MEDICAL ALLIED S LTD,115.50,116.50,113.00,116.20,116.50,114.50,,116.20,,,13000,1499750.00,13,F1,1000,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,18566,INE777K01022,RRKABEL,EQ,,,,,R R KABEL LIMITED,1295.00,1304.95,1275.00,1278.65,1280.05,1291.95,,1278.65,,,73213,94083982.35,8849,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,19115,INE365I01020,NBIFIN,BE,,,,,N.B.I. IND. FIN. CO. LTD,2606.10,2615.00,2604.65,2615.00,2615.00,2657.80,,2615.00,,,737,1920531.20,58,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,13212,INE0M2X01012,ALLETEC,ST,,,,,ALL E TECHNOLOGIES LTD,486.00,509.70,486.00,509.70,509.70,485.45,,509.70,,,17200,8612360.00,43,F1,400,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,21986,INF0QA701714,BANKBETF,EQ,,,,,BFAM - BANKBETF,49.65,49.85,48.91,49.76,49.60,48.93,,49.76,,,19421,961833.03,194,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,19795,INE0LMW01024,CELLO,EQ,,,,,CELLO WORLD LIMITED,679.00,684.00,673.85,678.60,679.75,673.70,,678.90,,,128855,87381414.25,8934,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,15271,INE792I01017,CORDSCABLE,EQ,,,,,CORDS CABLE INDUS LTD.,177.00,183.40,175.90,182.51,182.32,177.86,,182.50,,,26638,4792939.36,1852,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,17851,INE250K01012,DLINKINDIA,EQ,,,,,D-LINK INDIA LTD,524.95,524.95,511.80,521.55,522.75,520.45,,521.55,,,52938,27486646.05,2886,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,9428,INE439E01022,SKIPPER,EQ,,,,,SKIPPER LIMITED,482.65,498.00,473.80,494.20,492.85,479.50,,494.15,,,644791,315211418.05,32892,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,2412,INE140A01024,PEL,EQ,,,,,PIRAMAL ENTERPRISES LTD,1032.00,1044.00,1017.00,1025.30,1022.70,1031.80,,1025.25,,,269462,276235459.65,15938,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,4566,INE413B01023,RUCHINFRA,EQ,,,,,RUCHI INFRASTRUCTURE LTD,12.45,12.45,11.49,11.73,11.76,11.61,,11.74,,,78354,926616.16,500,F1,1,,,,,
2025-01-20,2025-01-20,CM,NSE,STK,21808,INE123W01016,SBILIFE,EQ,,,,,SBI LIFE INSURANCE CO LTD,1547.80,1547.80,1487.30,1499.70,1497.00,1540.50,,1499.70,,,4033718,6059149847.10,144596,F1,1,,,,,
