TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-15,2024-07-15,CM,NSE,STK,181,INE610C01014,ARENTERP,EQ,,,,,RAJDARSHAN INDUSTRIES LTD,44.16,45.28,43.02,44.50,44.20,44.16,,44.34,,,5031,221695.21,125,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,13.75,13.90,13.06,13.61,13.80,13.75,,13.61,,,1249502,16659981.76,2844,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,4487,INE150B01039,ALKYLAMINE,EQ,,,,,ALKYL AMINES CHEM. LTD,2075.65,2080.00,2037.85,2045.95,2053.10,2075.70,,2045.90,,,42520,87035142.45,6793,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,11966,INE00E101023,BIKAJI,EQ,,,,,BIKAJI FOODS INTERN LTD,709.90,715.00,700.70,713.80,712.00,707.75,,713.85,,,232437,164952740.70,13679,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,11778,INE887G01027,GOKEX,EQ,,,,,GOKALDAS EXPORTS LTD.,927.80,935.40,913.55,919.05,918.90,921.85,,919.05,,,126602,116771440.25,12215,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,6286,INE255D01024,GULPOLY,EQ,,,,,GULSHAN POLYOLS LIMITED,205.00,206.40,201.01,201.60,201.35,204.76,,201.61,,,103217,20896313.01,3420,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,15161,INE120D01012,HITECHCORP,EQ,,,,,HITECH CORPORATION LTD,259.38,260.06,241.96,248.64,249.90,254.29,,248.64,,,90647,22678777.96,3932,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,16867,INE197J01017,LPDC,BE,,,,,LANDMARK PR.DEV.CO.LTD,13.64,13.64,13.64,13.64,13.64,14.36,,13.67,,,42712,582591.68,225,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,1997,INE115A01026,LICHSGFIN,EQ,,,,,LIC HOUSING FINANCE LTD,780.20,807.40,765.90,803.30,801.00,779.70,,803.25,,,3307875,2624055488.70,67932,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,9219,INE413G01022,TPLPLASTEH,EQ,,,,,TPL PLASTECH LIMITED,103.00,104.70,98.00,100.52,100.49,102.50,,100.52,,,824603,83339966.47,4901,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,10610,INE0CBM01019,USASEEDS,SM,,,,,UPSURGE SEEDS OF AGRI LTD,300.00,308.80,300.00,308.45,308.45,300.00,,308.45,,,1500,455175.00,5,F1,300,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,17882,INE0OUT01019,ORIANA,SM,,,,,ORIANA POWER LIMITED,2275.00,2393.90,2191.00,2307.50,2300.00,2294.70,,2307.50,,,109950,249562777.50,669,F1,150,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,19492,INE0PXD01014,PLADAINFO,SM,,,,,PLADA INFOTECH SERVICES L,31.00,31.00,31.00,31.00,31.00,32.00,,31.00,,,3000,93000.00,1,F1,3000,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,13620,INE242C01024,ANANTRAJ,EQ,,,,,ANANT RAJ LIMITED,500.00,500.00,484.85,487.35,489.40,496.40,,487.35,,,980778,479942523.10,26684,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,20372,INE00Y201027,FLAIR,EQ,,,,,FLAIR WRITING INDUST LTD,316.45,325.00,314.00,320.70,320.70,314.15,,320.70,,,160367,51412898.55,6284,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,3699,INE287Z01012,GAYAHWS,BE,,,,,GAYATRI HIGHWAYS LIMITED,1.48,1.48,1.40,1.40,1.40,1.48,,1.41,,,182751,255985.12,113,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,4986,INE962Y01021,IRCON,EQ,,,,,IRCON INTERNATIONAL LTD,340.20,351.60,333.00,335.45,337.15,336.80,,335.45,,,24120169,8222086050.95,211653,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,20929,INE349X01015,JALAN,SM,,,,,JALAN TRANSOLU. INDIA LTD,3.45,3.55,3.40,3.55,3.55,3.40,,3.55,,,66000,229650.00,20,F1,3000,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,14972,INE455I01029,KSCL,EQ,,,,,KAVERI SEED CO. LTD.,978.95,986.85,961.00,969.40,969.15,974.05,,969.40,,,50244,48783640.75,5290,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,10447,INE854D01024,UNITDSPR,EQ,,,,,UNITED SPIRITS LIMITED,1289.65,1308.00,1275.95,1303.70,1305.50,1289.65,,1303.70,,,551101,713731515.70,30545,F1,1,,,,,
2024-07-15,2024-07-15,CM,NSE,STK,16751,INE222J01013,RANEENGINE,EQ,,,,,RANE ENG VALVE LTD,443.95,443.95,423.95,429.15,430.85,430.15,,429.15,,,14284,6135040.50,729,F1,1,,,,,
