TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd01,Rsvd02,Rsvd03,Rsvd04,
2024-05-15,2024-05-15,CM,NSE,STK,8840,INE228A01035,USHAMART,EQ,,,,,USHA MARTIN LTD.,346.90,348.70,333.55,336.05,336.00,344.00,,336.05,,,599052,203370427.50,18038,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,18110,INE893I01013,VASCONEQ,EQ,,,,,VASCON ENGINEERS LTD,71.35,71.85,70.25,71.25,71.20,70.80,,71.25,,,766640,54466089.15,3349,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,14051,IN0020220151,726GS2033,GS,,,,,GOI LOAN  7.26% 2033,102.00,102.25,102.00,102.25,102.25,102.95,,102.25,,,5500,562250.00,2,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,11496,INE792B01012,AMBICAAGAR,EQ,,,,,AMBICA AGAR & AROMAINDLTD,27.25,29.05,27.20,28.05,28.20,27.65,,28.05,,,21322,598925.55,216,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,20160,INE068L01024,CANTABIL,EQ,,,,,CANTABIL RETAIL LTD,200.00,202.00,196.20,197.65,198.00,197.45,,197.65,,,58725,11649142.40,3247,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,7603,INE925R01014,CMSINFO,EQ,,,,,CMS INFO SYSTEMS LIMITED,404.95,414.75,403.25,409.90,408.90,403.25,,409.90,,,632127,259626663.25,27141,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,18279,INF179KC1HE2,HDFCLIQUID,EQ,,,,,HDFCAMC - HDFCLIQUID,999.99,1000.01,999.99,999.99,999.99,999.99,,999.99,,,1500,1499992.67,8,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,4594,INE720A01015,KOTHARIPET,EQ,,,,,KOTHARI PETROCHEM LTD,129.50,132.65,127.60,129.30,129.00,128.05,,129.30,,,87400,11373720.80,1922,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,15199,INE015D01022,MANAKSIA,EQ,,,,,MANAKSIA LTD.,107.00,112.45,107.00,110.70,111.00,106.70,,110.70,,,84377,9306305.70,1789,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,18773,INE0QP001012,MARCO,SM,,,,,MARCO CABLE & CONDUCTOR L,46.75,46.75,46.10,46.30,46.10,46.15,,46.30,,,12000,557700.00,4,F1,3000,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,13859,INE411B01019,VENUSREM,EQ,,,,,VENUS REMEDIES LIMITED,297.10,308.15,297.10,306.20,305.40,297.75,,306.20,,,46439,14127380.00,2301,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,8735,INE0KN801013,PROPEQUITY,SM,,,,,P. E. ANALYTICS LIMITED,308.00,312.00,295.00,299.85,300.00,301.45,,299.85,,,25800,7778760.00,40,F1,600,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,1497,INE644Y01017,SHIVAMILLS,EQ,,,,,SHIVA MILLS LIMITED,97.85,99.45,96.60,97.30,97.45,96.55,,97.30,,,29308,2863604.00,460,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,14775,INE924H01018,TARMAT,BE,,,,,TARMAT LIMITED,85.40,88.20,80.00,86.40,86.40,84.00,,86.40,,,446607,36796799.60,656,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,30016,INE345B01019,CEREBRAINT,BE,,,,,CEREBRA INT TECH LTD,7.10,7.40,7.10,7.30,7.30,7.45,,7.30,,,267639,1916099.00,291,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,7358,INE0IX101010,DATAPATTNS,EQ,,,,,DATA PATTERNS INDIA LTD,2960.00,2996.10,2840.60,2865.65,2869.00,2959.55,,2865.65,,,217907,635224132.95,24998,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,14116,INE524B01027,GANDHITUBE,EQ,,,,,GANDHI SPL. TUBES LTD,824.00,832.95,814.60,823.00,825.00,824.40,,823.00,,,5376,4436553.10,1059,F1,1,,,,,
2024-05-15,2024-05-15,CM,NSE,STK,13890,INE835D01023,HIRECT,EQ,,,,,HIND RECTIFIER LIMITED,704.00,722.15,692.15,710.35,707.00,687.85,,710.35,,,27427,19599510.50,1270,F1,1,,,,,
